# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
10.201,345.07,-13.976,-8.973,14.7,8.991,55.679,0.021,55.679,0.021,4.556,0.563,28.61,-80.599,9.791,5.69,0,37.039,0.002,469.999,33,0.008,0,338.235,225.504,1.807,0.045,466961.165,0,0.199,0.432,0.466,0.186,0.126,0.12,0.985,1.747,0,0,0,0,0,0.034,0.002,62.4,30.582,-59.775,0.03,1.824,12.757,972.779,339.03,0.012,0.109
10.213,344.891,-14.09,-8.998,14.811,9.013,55.737,0.021,55.737,0.021,4.563,0.531,28.61,-80.599,9.791,5.368,0,40.943,0.004,469.999,33,0.008,0,338.695,225.504,1.814,0.046,470135.867,0,0.201,0.433,0.463,0.186,0.126,0.12,0.925,1.637,0,0,0,0,0,0.04,0.002,62.4,30.582,-60.271,0.03,1.817,12.758,972.8,339.03,0.013,0.109
10.227,344.702,-14.211,-9.028,14.927,9.041,55.798,0.021,55.798,0.021,4.57,0.489,28.61,-80.599,9.791,4.977,0,44.813,0.003,469.999,33,0.008,0,339.261,225.504,1.823,0.046,473485.409,0,0.202,0.433,0.459,0.186,0.126,0.12,0.852,1.506,0,0,0,0,0,0.048,0.002,62.4,30.582,-60.845,0.03,1.81,12.759,972.822,339.031,0.013,0.109
10.241,344.497,-14.341,-9.065,15.053,9.076,55.864,0.021,55.864,0.021,4.576,0.434,28.61,-80.599,9.791,4.503,0,48.635,0.006,469.999,33,0.008,0,339.96,225.504,1.834,0.046,477087.5,0,0.203,0.433,0.455,0.186,0.126,0.12,0.765,1.347,0,0,0,0,0,0.055,0.002,62.4,30.582,-61.517,0.03,1.803,12.761,972.846,339.032,0.014,0.109
10.257,344.269,-14.484,-9.114,15.192,9.121,55.936,0.021,55.936,0.022,4.583,0.357,28.61,-80.599,9.791,3.875,0,52.386,0.005,469.999,33,0.008,0,340.906,225.504,1.849,0.047,481238.867,0,0.204,0.433,0.45,0.186,0.126,0.12,0.651,1.141,0,0,0,0,0,0.063,0.002,62.4,30.582,-62.316,0.03,1.809,12.762,972.873,339.033,0.016,0.11
10.275,344.002,-14.652,-9.179,15.354,9.183,56.021,0.021,56.021,0.022,4.588,0.246,28.61,-80.599,9.791,3.015,0,55.93,0.007,469.999,33,0.008,0,342.241,225.504,1.871,0.047,486321.872,0,0.206,0.433,0.443,0.186,0.126,0.12,0.499,0.863,0,0,0,0,0,0.071,0.002,62.4,30.582,-63.31,0.03,1.836,12.764,972.904,339.034,0.018,0.11
10.299,343.652,-14.871,-9.262,15.564,9.263,56.13,0.021,56.13,0.022,4.592,0.085,28.61,-80.599,9.791,1.831,0,59.097,0.007,469.999,33,0.008,0,344.156,225.504,1.901,0.048,492912.272,0,0.208,0.433,0.437,0.186,0.126,0.12,0.297,0.488,-0,0,0,0,0,0.077,0.002,62.4,30.582,-64.678,0.031,1.872,12.766,972.945,339.035,0.024,0.11
10.335,343.117,-15.202,-9.348,15.88,9.349,56.293,0.021,56.293,0.022,4.592,0.116,28.61,-80.599,9.791,0.399,0,60.989,0.053,469.999,33,0.008,0,346.598,225.504,1.941,0.049,501257.453,0,0.213,0.433,0.433,0.186,0.126,0.12,0.063,0.044,-0,0,0,0,0,0.079,0.002,62.4,30.582,-66.825,0.031,1.794,12.77,973.008,339.037,0.036,0.11
10.384,342.358,-15.664,-9.447,16.32,9.458,56.518,0.021,56.518,0.022,4.578,0.453,28.61,-80.599,9.791,1.729,0,-58.12,0.015,469.999,33,0.008,0,344.329,225.504,1.904,0.05,513537.624,0,0.226,0.433,0.437,0.186,0.126,0.12,0.28,0.601,-0,0,0,0,0,-0.068,0.002,62.4,30.582,-69.781,0.032,1.743,12.775,973.097,339.04,0.049,0.111
10.414,341.881,-15.95,-9.496,16.589,9.522,56.656,0.022,56.656,0.022,4.561,0.702,28.61,-80.599,9.791,3.049,0,-52.761,0.006,469.999,33,0.008,0,342.193,225.504,1.87,0.051,521542.851,0,0.237,0.433,0.444,0.186,0.126,0.12,0.505,0.999,0,0,0,0,0,-0.055,0.002,62.4,30.582,-71.457,0.033,1.754,12.778,973.153,339.042,0.03,0.111
10.432,341.596,-16.119,-9.518,16.748,9.557,56.737,0.022,56.737,0.022,4.547,0.854,28.61,-80.599,9.791,3.777,0,-48.224,0.004,469.999,33,0.008,0,341.062,225.504,1.852,0.051,526448.082,0,0.244,0.433,0.449,0.186,0.126,0.12,0.634,1.219,-0,0,0,0,0,-0.045,0.002,62.4,30.582,-72.356,0.034,1.777,12.78,973.187,339.043,0.018,0.111
10.446,341.364,-16.256,-9.531,16.876,9.581,56.802,0.022,56.802,0.022,4.534,0.969,28.61,-80.599,9.791,4.294,0,-43.929,0.002,469.999,33,0.008,0,340.28,225.504,1.839,0.051,530392.685,0,0.25,0.433,0.454,0.186,0.126,0.12,0.727,1.373,-0,0,0,0,0,-0.037,0.002,62.4,30.582,-73.018,0.034,1.796,12.781,973.214,339.044,0.014,0.111
10.459,341.159,-16.375,-9.538,16.988,9.596,56.859,0.022,56.859,0.022,4.521,1.056,28.61,-80.599,9.791,4.659,0,-39.733,0.002,469.999,33,0.008,0,339.737,225.504,1.831,0.052,533723.836,0,0.255,0.433,0.457,0.186,0.127,0.12,0.793,1.482,0,0,0,0,0,-0.03,0.002,62.4,30.582,-73.543,0.034,1.803,12.782,973.238,339.045,0.013,0.112
10.47,340.971,-16.485,-9.541,17.09,9.607,56.911,0.022,56.911,0.022,4.508,1.125,28.61,-80.599,9.791,4.931,0,-35.599,0.001,469.999,33,0.008,0,339.337,225.504,1.824,0.052,536724.461,0,0.26,0.433,0.46,0.186,0.127,0.12,0.844,1.562,0,0,0,0,0,-0.023,0.002,62.4,30.582,-73.975,0.035,1.805,12.784,973.26,339.046,0.011,0.112
10.481,340.793,-16.587,-9.541,17.186,9.614,56.959,0.022,56.959,0.022,4.496,1.182,28.61,-80.599,9.791,5.142,0,-31.495,0.001,469.999,33,0.008,0,339.03,225.504,1.819,0.052,539535.45,0,0.264,0.433,0.462,0.186,0.127,0.12,0.883,1.624,-0,0,0,0,0,-0.018,0.002,62.4,30.582,-74.337,0.035,1.807,12.785,973.281,339.047,0.011,0.112
10.491,340.622,-16.685,-9.54,17.277,9.619,57.005,0.022,57.005,0.022,4.484,1.228,28.61,-80.599,9.791,5.301,0,-27.416,0.002,469.999,33,0.008,0,338.801,225.504,1.816,0.053,542209.125,0,0.267,0.433,0.463,0.186,0.127,0.12,0.912,1.67,0,0,0,0,0,-0.014,0.002,62.4,30.582,-74.639,0.035,1.809,12.786,973.301,339.047,0.01,0.112
10.501,340.457,-16.779,-9.537,17.365,9.621,57.05,0.022,57.05,0.022,4.471,1.262,28.61,-80.599,9.791,5.405,0,-23.357,0.001,469.999,33,0.008,0,338.653,225.504,1.813,0.053,544750.685,0,0.27,0.433,0.464,0.186,0.127,0.12,0.932,1.7,-0,0,0,0,0,-0.01,0.002,62.4,30.582,-74.889,0.036,1.808,12.787,973.32,339.048,0.01,0.113
10.511,340.295,-16.871,-9.53,17.45,9.614,57.093,0.022,57.093,0.022,4.459,1.268,28.61,-80.599,9.791,5.393,0,-19.348,0.001,469.999,33,0.008,0,338.67,225.504,1.814,0.053,546958.953,0,0.272,0.433,0.464,0.186,0.127,0.12,0.93,1.693,0,0,0,0,0,-0.007,0.002,62.4,30.582,-75.094,0.036,1.781,12.788,973.339,339.048,0.01,0.113
10.52,340.133,-16.962,-9.522,17.535,9.606,57.135,0.022,57.135,0.022,4.447,1.266,28.61,-80.599,9.791,5.344,0,-15.35,0.001,469.999,33,0.008,0,338.741,225.504,1.815,0.053,549164.334,0,0.274,0.433,0.464,0.186,0.127,0.12,0.92,1.674,0,0,0,0,0,-0.004,0.002,62.4,30.582,-75.26,0.036,1.755,12.789,973.358,339.049,0.01,0.113
10.53,339.97,-17.053,-9.513,17.621,9.595,57.178,0.022,57.178,0.022,4.435,1.256,28.61,-80.599,9.791,5.259,0,-11.367,0.001,469.999,33,0.008,0,338.864,225.504,1.817,0.053,551381.907,0,0.276,0.433,0.463,0.186,0.127,0.12,0.904,1.645,0,0,0,0,0,-0.002,0.002,62.4,30.582,-75.388,0.036,1.728,12.79,973.377,339.05,0.01,0.113
10.539,339.805,-17.146,-9.503,17.707,9.583,57.221,0.022,57.221,0.022,4.423,1.237,28.61,-80.599,9.791,5.136,0,-7.398,0.003,469.999,33,0.008,0,339.041,225.504,1.819,0.054,553626.685,0,0.278,0.433,0.462,0.186,0.127,0.12,0.882,1.605,0,0,0,0,0,-0.001,0.002,62.4,30.582,-75.479,0.036,1.702,12.791,973.397,339.05,0.01,0.114
10.549,339.635,-17.239,-9.491,17.794,9.568,57.264,0.022,57.264,0.022,4.411,1.21,28.61,-80.599,9.791,4.976,0,-3.442,0.001,469.999,33,0.008,0,339.275,225.504,1.823,0.054,555916.518,0,0.279,0.433,0.46,0.186,0.127,0.12,0.852,1.553,0,0,0,0,0,-0,0.002,62.4,30.582,-75.532,0.036,1.675,12.792,973.416,339.051,0.01,0.114
10.559,339.461,-17.335,-9.479,17.884,9.551,57.309,0.022,57.309,0.022,4.399,1.171,28.61,-80.599,9.791,4.769,0,0.491,0,469.999,33,0.008,0,339.578,225.504,1.828,0.054,558255.509,0,0.28,0.433,0.458,0.186,0.127,0.12,0.814,1.488,-0,0,0,0,0,0,0.002,62.4,30.582,-75.547,0.036,1.645,12.794,973.437,339.052,0.01,0.114
10.57,339.279,-17.434,-9.464,17.977,9.53,57.355,0.022,57.355,0.022,4.387,1.122,28.61,-80.599,9.791,4.518,0,4.402,0.001,469.999,33,0.008,0,339.95,225.504,1.834,0.054,560685.504,0,0.281,0.433,0.456,0.186,0.127,0.12,0.767,1.407,-0,0,0,0,0,0,0.002,62.4,30.582,-75.521,0.037,1.615,12.795,973.458,339.052,0.01,0.114
10.581,339.087,-17.537,-9.448,18.075,9.507,57.403,0.022,57.403,0.022,4.375,1.061,28.61,-80.599,9.791,4.215,0,8.283,0,469.999,33,0.008,0,340.403,225.504,1.841,0.055,563242.207,0,0.282,0.433,0.453,0.186,0.127,0.12,0.712,1.311,-0,0,0,0,0,0.001,0.002,62.4,30.582,-75.452,0.036,1.583,12.796,973.481,339.053,0.011,0.115
10.592,338.882,-17.648,-9.428,18.179,9.48,57.454,0.022,57.454,0.022,4.363,0.987,28.61,-80.599,9.791,3.853,0,12.131,0.002,469.999,33,0.008,0,340.952,225.504,1.85,0.055,565975.325,0,0.283,0.433,0.45,0.186,0.127,0.12,0.647,1.195,0,0,0,0,0,0.002,0.002,62.4,30.582,-75.332,0.036,1.549,12.797,973.505,339.054,0.012,0.115
10.605,338.658,-17.767,-9.406,18.292,9.449,57.509,0.022,57.509,0.022,4.351,0.9,28.61,-80.599,9.791,3.431,0,15.92,-0,469.999,33,0.008,0,341.603,225.504,1.861,0.055,569000.99,0,0.284,0.433,0.447,0.186,0.127,0.12,0.572,1.06,0,0,0,0,0,0.004,0.002,62.4,30.582,-75.154,0.036,1.517,12.799,973.531,339.055,0.013,0.115
10.619,338.406,-17.899,-9.379,18.418,9.412,57.57,0.022,57.57,0.022,4.339,0.797,28.61,-80.599,9.791,2.935,0,19.648,0.001,469.999,33,0.008,0,342.38,225.504,1.873,0.056,572458.698,0,0.285,0.434,0.444,0.186,0.127,0.12,0.485,0.903,-0,0,0,0,0,0.006,0.002,62.4,30.582,-74.903,0.036,1.488,12.8,973.561,339.056,0.014,0.115
10.636,338.112,-18.053,-9.343,18.564,9.367,57.641,0.022,57.641,0.022,4.327,0.665,28.61,-80.599,9.791,2.31,0,23.239,0.002,469.999,33,0.008,0,343.384,225.504,1.889,0.056,576490.578,0,0.287,0.434,0.44,0.186,0.127,0.12,0.378,0.705,0,0,0,0,0,0.009,0.002,62.4,30.582,-74.55,0.036,1.455,12.802,973.595,339.057,0.016,0.116
10.656,337.737,-18.245,-9.291,18.749,9.303,57.73,0.022,57.73,0.022,4.315,0.485,28.61,-80.599,9.791,1.454,0,26.511,0.002,469.999,33,0.008,0,344.799,225.504,1.912,0.056,581565.9,0,0.289,0.434,0.436,0.186,0.127,0.12,0.234,0.436,0,0,0,0,0,0.011,0.002,62.4,30.582,-74.033,0.036,1.409,12.805,973.639,339.059,0.021,0.116
10.687,337.166,-18.532,-9.196,19.026,9.198,57.864,0.023,57.864,0.022,4.304,0.198,28.61,-80.599,9.791,0.086,0,28.442,-0.01,469.999,33,0.008,0,347.164,225.504,1.95,0.057,589105.353,0,0.295,0.434,0.434,0.186,0.127,0.12,0.014,0.014,-0,0,0,0,0,0.012,0.002,62.4,30.582,-73.17,0.036,1.328,12.808,973.706,339.061,0.031,0.116
10.734,336.294,-18.957,-9.06,19.439,9.061,58.064,0.023,58.064,0.022,4.303,0.118,28.61,-80.599,9.791,1.382,0,-25.037,-0.005,469.999,33,0.008,0,344.923,225.504,1.914,0.058,601955.79,0,0.31,0.434,0.436,0.186,0.127,0.12,0.222,0.435,-0,0,0,0,0,-0.009,0.003,62.4,30.582,-71.898,0.036,1.38,12.814,973.808,339.064,0.047,0.116
10.764,335.719,-19.228,-8.969,19.705,8.974,58.194,0.023,58.194,0.022,4.31,0.3,28.61,-80.599,9.791,2.155,0,-20.153,0.003,469.999,33,0.008,0,343.641,225.504,1.893,0.059,610400.817,0,0.321,0.434,0.44,0.186,0.127,0.12,0.352,0.671,-0,0,0,0,0,-0.006,0.003,62.4,30.582,-71.212,0.036,1.432,12.818,973.876,339.067,0.03,0.117
10.783,335.346,-19.401,-8.911,19.875,8.921,58.277,0.023,58.277,0.023,4.317,0.408,28.61,-80.599,9.791,2.582,0,-15.668,0.003,469.999,33,0.008,0,342.95,225.504,1.882,0.06,615654.12,0,0.328,0.434,0.442,0.186,0.127,0.12,0.425,0.803,-0,0,0,0,0,-0.003,0.003,62.4,30.582,-70.865,0.036,1.449,12.82,973.92,339.068,0.019,0.117
10.799,335.036,-19.542,-8.87,20.015,8.883,58.346,0.023,58.346,0.023,4.324,0.481,28.61,-80.599,9.791,2.857,0,-11.409,0.002,469.999,33,0.008,0,342.512,225.504,1.875,0.06,619980.333,0,0.334,0.434,0.444,0.186,0.127,0.12,0.472,0.886,0,0,0,0,0,-0.002,0.003,62.4,30.582,-70.649,0.036,1.462,12.822,973.956,339.069,0.016,0.117
10.813,334.757,-19.668,-8.831,20.139,8.848,58.408,0.023,58.408,0.023,4.331,0.552,28.61,-80.599,9.791,3.118,0,-7.199,0.004,469.999,33,0.008,0,342.1,225.504,1.869,0.06,623576.483,0,0.34,0.434,0.446,0.186,0.127,0.12,0.517,0.967,-0,0,0,0,0,-0.001,0.003,62.4,30.582,-70.516,0.036,1.445,12.824,973.989,339.07,0.014,0.117
10.826,334.503,-19.782,-8.8,20.252,8.821,58.463,0.023,58.463,0.023,4.339,0.606,28.61,-80.599,9.791,3.301,0,-3.054,0,469.999,33,0.008,0,341.815,225.504,1.864,0.061,626816.601,0,0.344,0.434,0.447,0.186,0.127,0.12,0.549,1.024,0,0,0,0,0,-0,0.003,62.4,30.582,-70.45,0.036,1.427,12.826,974.018,339.071,0.013,0.117
10.838,334.264,-19.888,-8.778,20.357,8.801,58.516,0.023,58.516,0.023,4.346,0.644,28.61,-80.599,9.791,3.419,0,1.044,-0,469.999,33,0.008,0,341.631,225.504,1.861,0.061,629843.607,0,0.348,0.434,0.448,0.186,0.127,0.12,0.57,1.062,0,0,0,0,0,0,0.003,62.4,30.582,-70.438,0.036,1.41,12.827,974.046,339.072,0.012,0.118
10.85,334.035,-19.989,-8.762,20.457,8.787,58.566,0.023,58.566,0.023,4.354,0.668,28.61,-80.599,9.791,3.483,0,5.103,-0.001,469.999,33,0.008,0,341.532,225.504,1.859,0.061,632735.995,0,0.352,0.434,0.448,0.186,0.127,0.12,0.581,1.08,0,0,0,0,0,0,0.003,62.4,30.582,-70.473,0.036,1.395,12.829,974.073,339.073,0.012,0.118
10.861,333.81,-20.087,-8.759,20.555,8.784,58.615,0.023,58.615,0.023,4.361,0.66,28.61,-80.599,9.791,3.426,0,9.093,-0.001,469.999,33,0.008,0,341.622,225.504,1.861,0.062,635781.763,0,0.355,0.434,0.448,0.186,0.127,0.12,0.571,1.063,0,0,0,0,0,0.001,0.003,62.4,30.582,-70.553,0.036,1.407,12.83,974.1,339.074,0.011,0.118
10.872,333.583,-20.186,-8.762,20.653,8.785,58.664,0.023,58.664,0.023,4.368,0.639,28.61,-80.599,9.791,3.322,0,13.053,0.001,469.999,33,0.008,0,341.783,225.504,1.863,0.062,638854.659,0,0.358,0.434,0.447,0.186,0.127,0.12,0.553,1.029,-0,0,0,0,0,0.002,0.003,62.4,30.582,-70.678,0.036,1.42,12.832,974.126,339.075,0.011,0.118
10.884,333.349,-20.287,-8.77,20.753,8.791,58.714,0.023,58.714,0.023,4.376,0.606,28.61,-80.599,9.791,3.172,0,16.979,0.001,469.999,33,0.008,0,342.019,225.504,1.867,0.062,641996.285,0,0.36,0.434,0.446,0.186,0.127,0.121,0.527,0.98,0,0,0,0,0,0.004,0.003,62.4,30.582,-70.851,0.036,1.433,12.833,974.154,339.076,0.012,0.119
10.896,333.105,-20.392,-8.784,20.858,8.802,58.767,0.023,58.767,0.023,4.383,0.559,28.61,-80.599,9.791,2.969,0,20.871,0.001,469.999,33,0.008,0,342.339,225.504,1.872,0.063,645263.037,0,0.363,0.434,0.445,0.186,0.127,0.121,0.491,0.914,-0,0,0,0,0,0.006,0.003,62.4,30.582,-71.079,0.036,1.446,12.835,974.182,339.077,0.012,0.119
10.909,332.845,-20.504,-8.804,20.969,8.818,58.823,0.023,58.823,0.023,4.389,0.498,28.61,-80.599,9.791,2.716,0,24.713,0.001,469.999,33,0.008,0,342.742,225.504,1.879,0.063,648700.565,0,0.366,0.434,0.443,0.186,0.127,0.121,0.447,0.833,-0,0,0,0,0,0.008,0.003,62.4,30.582,-71.37,0.036,1.457,12.837,974.213,339.078,0.013,0.119
10.922,332.56,-20.626,-8.829,21.089,8.839,58.884,0.023,58.884,0.023,4.396,0.418,28.61,-80.599,9.791,2.394,0,28.495,0.003,469.999,33,0.008,0,343.26,225.504,1.887,0.063,652422.295,0,0.368,0.434,0.441,0.186,0.128,0.121,0.392,0.73,-0,0,0,0,0,0.01,0.003,62.4,30.582,-71.738,0.035,1.467,12.838,974.246,339.079,0.014,0.119
10.938,332.237,-20.764,-8.863,21.225,8.869,58.952,0.023,58.952,0.023,4.402,0.312,28.61,-80.599,9.791,1.977,0,32.158,0.006,469.999,33,0.008,0,343.941,225.504,1.898,0.064,656619.215,0,0.371,0.434,0.439,0.186,0.128,0.121,0.322,0.597,0,0,0,0,0,0.013,0.003,62.4,30.582,-72.212,0.035,1.479,12.84,974.284,339.08,0.016,0.12
10.957,331.845,-20.931,-8.906,21.39,8.908,59.035,0.024,59.035,0.023,4.406,0.166,28.61,-80.599,9.791,1.419,0,35.594,0.003,469.999,33,0.008,0,344.871,225.504,1.913,0.064,661667.121,0,0.375,0.434,0.437,0.186,0.128,0.121,0.229,0.421,0,0,0,0,0,0.015,0.003,62.4,30.582,-72.852,0.035,1.49,12.843,974.33,339.082,0.019,0.12
10.983,331.291,-21.167,-8.965,21.621,8.965,59.151,0.024,59.151,0.023,4.407,0.057,28.61,-80.599,9.791,0.583,0,38.377,0.007,469.999,33,0.008,0,346.303,225.504,1.936,0.065,668672.028,0,0.381,0.434,0.435,0.186,0.128,0.121,0.093,0.162,-0,0,0,0,0,0.018,0.003,62.4,30.582,-73.832,0.035,1.498,12.847,974.395,339.084,0.026,0.12
11.023,330.448,-21.522,-9.042,21.967,9.053,59.325,0.024,59.325,0.023,4.398,0.445,28.61,-80.599,9.791,0.793,0,-37.711,0.003,469.999,33,0.008,0,345.942,225.504,1.93,0.066,679515.236,0,0.394,0.435,0.435,0.186,0.128,0.121,0.126,0.261,0,0,0,0,0,-0.016,0.003,62.4,30.582,-75.354,0.036,1.554,12.852,974.494,339.087,0.039,0.12
11.062,329.59,-21.881,-9.085,22.313,9.119,59.498,0.024,59.498,0.023,4.372,0.797,28.61,-80.599,9.791,1.907,-0,-30.547,0.008,469.999,33,0.008,0,344.062,225.504,1.9,0.067,690063.647,0,0.41,0.435,0.439,0.186,0.128,0.121,0.31,0.599,-0,0,0,0,0,-0.01,0.003,62.4,30.582,-76.722,0.036,1.577,12.858,974.595,339.091,0.04,0.121
11.079,329.222,-22.033,-9.085,22.46,9.128,59.572,0.024,59.572,0.023,4.358,0.881,28.61,-80.599,9.791,2.153,0,-26.385,-0.001,469.999,33,0.008,0,343.66,225.504,1.894,0.067,694050.469,0,0.416,0.435,0.44,0.186,0.128,0.121,0.351,0.673,0,0,0,0,0,-0.008,0.003,62.4,30.582,-77.201,0.037,1.526,12.86,974.638,339.092,0.017,0.121
11.094,328.891,-22.169,-9.081,22.591,9.129,59.637,0.024,59.637,0.023,4.344,0.931,28.61,-80.599,9.791,2.288,0,-22.233,0,469.999,33,0.008,0,343.441,225.504,1.89,0.068,697606.809,0,0.421,0.435,0.441,0.186,0.128,0.121,0.374,0.713,-0,0,0,0,0,-0.005,0.003,62.4,30.582,-77.564,0.037,1.481,12.862,974.677,339.093,0.015,0.121
11.108,328.581,-22.296,-9.079,22.713,9.134,59.697,0.024,59.697,0.023,4.331,0.995,28.61,-80.599,9.791,2.455,0,-18.131,0.004,469.999,33,0.008,0,343.171,225.504,1.886,0.068,701246.11,0,0.426,0.435,0.442,0.186,0.128,0.121,0.403,0.763,-0,0,0,0,0,-0.004,0.003,62.4,30.582,-77.846,0.037,1.48,12.864,974.713,339.095,0.014,0.121
11.121,328.292,-22.413,-9.079,22.825,9.141,59.753,0.024,59.753,0.023,4.318,1.061,28.61,-80.599,9.791,2.622,0,-13.944,0,469.999,33,0.008,0,342.902,225.504,1.881,0.068,704828.752,0,0.431,0.435,0.443,0.186,0.128,0.121,0.431,0.814,-0,0,0,0,0,-0.002,0.003,62.4,30.582,-78.054,0.037,1.508,12.866,974.747,339.096,0.013,0.122
11.133,328.022,-22.522,-9.076,22.93,9.143,59.805,0.024,59.805,0.023,4.305,1.107,28.61,-80.599,9.791,2.727,0,-9.838,0,469.999,33,0.008,0,342.735,225.504,1.879,0.069,708146.635,0,0.436,0.435,0.444,0.186,0.128,0.121,0.45,0.846,0,0,0,0,0,-0.001,0.003,62.4,30.582,-78.196,0.037,1.533,12.868,974.778,339.097,0.012,0.122
11.144,327.764,-22.626,-9.071,23.029,9.141,59.854,0.024,59.854,0.023,4.292,1.135,28.61,-80.599,9.791,2.78,0,-5.777,-0.001,469.999,33,0.008,0,342.651,225.504,1.877,0.069,711303.698,0,0.44,0.435,0.444,0.186,0.128,0.121,0.459,0.861,-0,0,0,0,0,-0,0.003,62.4,30.582,-78.286,0.037,1.557,12.87,974.809,339.098,0.011,0.122
11.155,327.512,-22.727,-9.063,23.126,9.135,59.902,0.024,59.902,0.023,4.279,1.141,28.61,-80.599,9.791,2.772,0,-1.751,0.002,469.999,33,0.008,0,342.665,225.504,1.878,0.069,714329.459,0,0.444,0.435,0.444,0.186,0.128,0.121,0.457,0.859,0,0,0,0,0,-0,0.003,62.4,30.582,-78.328,0.037,1.575,12.871,974.838,339.099,0.011,0.123
11.167,327.26,-22.827,-9.053,23.222,9.123,59.949,0.024,59.949,0.023,4.267,1.126,28.61,-80.599,9.791,2.705,0,2.218,0.002,469.999,33,0.008,0,342.772,225.504,1.879,0.069,717290.013,0,0.447,0.435,0.444,0.186,0.128,0.121,0.446,0.838,0,0,0,0,0,0,0.003,62.4,30.582,-78.325,0.037,1.586,12.873,974.868,339.1,0.011,0.123
11.178,327.002,-22.929,-9.041,23.32,9.107,59.997,0.024,59.997,0.023,4.254,1.095,28.61,-80.599,9.791,2.594,0,6.157,0,469.999,33,0.008,0,342.951,225.504,1.882,0.07,720298.662,0,0.45,0.435,0.443,0.186,0.128,0.121,0.427,0.803,-0,0,0,0,0,0,0.003,62.4,30.582,-78.278,0.037,1.597,12.874,974.898,339.101,0.011,0.123
11.189,326.734,-23.034,-9.026,23.421,9.086,60.046,0.024,60.046,0.023,4.242,1.047,28.61,-80.599,9.791,2.435,0,10.051,0.001,469.999,33,0.008,0,343.208,225.504,1.886,0.07,723411.329,0,0.453,0.435,0.442,0.186,0.128,0.121,0.399,0.752,-0,0,0,0,0,0.001,0.003,62.4,30.582,-78.183,0.037,1.609,12.876,974.93,339.102,0.012,0.123
11.202,326.45,-23.145,-9.007,23.528,9.06,60.099,0.024,60.099,0.023,4.229,0.978,28.61,-80.599,9.791,2.215,0,13.895,0,469.999,33,0.008,0,343.565,225.504,1.892,0.07,726688.639,0,0.456,0.435,0.441,0.186,0.128,0.121,0.362,0.682,0,0,0,0,0,0.002,0.003,62.4,30.582,-78.035,0.037,1.619,12.878,974.963,339.103,0.012,0.124
11.215,326.138,-23.266,-8.981,23.645,9.023,60.155,0.024,60.155,0.023,4.217,0.87,28.61,-80.599,9.791,1.889,0,17.613,-0.001,469.999,33,0.008,0,344.101,225.504,1.901,0.071,730140.048,0,0.459,0.435,0.439,0.186,0.128,0.121,0.307,0.58,-0,0,0,0,0,0.003,0.003,62.4,30.582,-77.822,0.037,1.613,12.88,975,339.104,0.013,0.124
11.231,325.771,-23.407,-8.945,23.782,8.975,60.222,0.025,60.222,0.023,4.204,0.725,28.61,-80.599,9.791,1.457,0,21.174,0,469.999,33,0.008,0,344.822,225.504,1.912,0.071,734173.834,0,0.462,0.435,0.438,0.186,0.128,0.121,0.235,0.445,-0,0,0,0,0,0.004,0.003,62.4,30.582,-77.516,0.037,1.605,12.882,975.043,339.106,0.016,0.124
11.251,325.296,-23.587,-8.892,23.957,8.907,60.306,0.025,60.306,0.023,4.192,0.518,28.61,-80.599,9.791,0.844,0,24.332,0.003,469.999,33,0.008,0,345.866,225.504,1.929,0.072,739383.802,0,0.467,0.435,0.436,0.186,0.128,0.121,0.135,0.254,-0,0,0,0,0,0.006,0.003,62.4,30.582,-77.053,0.037,1.597,12.886,975.098,339.108,0.02,0.124
11.281,324.575,-23.856,-8.801,24.22,8.803,60.434,0.025,60.434,0.023,4.181,0.21,28.61,-80.599,9.791,0.076,0,-25.822,-0.01,469.999,33,0.008,0,347.211,225.504,1.95,0.072,747355.094,0,0.476,0.435,0.435,0.186,0.128,0.121,0.012,0.029,-0,0,0,0,0,-0.006,0.003,62.4,30.582,-76.281,0.036,1.606,12.89,975.183,339.11,0.03,0.125
